ajakcutyanc	աջակցութեանցը	7
ajakcutyance	աջակցութեանցը	7
ajakcutyancn	աջակցութեանցն	7
ajakcutyancu	աջակցութեանցը	7
ajakcutyancy	աջակցութեանցը	7
ajakcutyans	աջակցութեանս	4
ajakcutyun	աջակցութիւնը	30
ajakcutyun	աջակցութիւն	18
ajakcutyune	աջակցութիւնը	30
ajakcutyune	աջակցութիւնէ	8
ajakcutyunen	աջակցութիւնէն	6
ajakcutyuni	աջակցութիւնի	15
ajakcutyunis	աջակցութիւնիս	4
ajakcutyunn	աջակցութիւնն	16
ajakcutyunner	աջակցութիւններ	11
ajakcutyunner	աջակցութիւնները	10
ajakcutyunnere	աջակցութիւնները	10
ajakcutyunnere	աջակցութիւններէ	4
ajakcutyunnern	աջակցութիւններն	10
ajakcutyunneru	աջակցութիւնները	10
ajakcutyunneru	աջակցութիւններու	9
ajakcutyunnerun	աջակցութիւններուն	7
ajakcutyunnery	աջակցութիւնները	10
ajakcutyunov	աջակցութիւնով	7
ajakcutyuns	աջակցութիւնս	5
ajakcutyunt	աջակցութիւնդ	4
ajakcutyunu	աջակցութիւնը	30
ajakcutyuny	աջակցութիւնը	30
ajalurj	աչալուրջ	18
ajan	աժան	47
ajaparac	աճապարած	11
ajaparank	աճապարանքը	35
ajaparank	աճապարանք	31
ajaparanke	աճապարանքը	35
ajaparanke	աճապարանքէ	6
ajaparanken	աճապարանքէն	5
ajaparanki	աճապարանքի	25
ajaparankin	աճապարանքին	10
ajaparankn	աճապարանքն	13
ajaparankner	աճապարանքներ	9
ajaparankner	աճապարանքները	8
ajaparanknere	աճապարանքները	8
ajaparanknern	աճապարանքներն	8
ajaparankneru	աճապարանքները	8
ajaparankneru	աճապարանքներու	7
ajaparanknerun	աճապարանքներուն	6
ajaparanknery	աճապարանքները	8
ajaparankov	աճապարանքով	13
ajaparanks	աճապարանքս	4
ajaparanku	աճապարանքը	35
ajaparanky	աճապարանքը	35
ajaparanok	աճապարանօք	32
ajapare	աճապարէ	23
ajaparec	աճապարեց	13
ajaparecek	աճապարեցէք	5
ajapareci	աճապարեցի	11
ajaparecik	աճապարեցիք	5
ajaparecin	աճապարեցին	8
ajaparecink	աճապարեցինք	6
ajaparecir	աճապարեցիր	9
ajaparei	աճապարէի	4
ajaparek	աճապարէք	4
ajaparel	աճապարել	13
ajaparel	աճապարելը	11
ajaparele	աճապարելը	11
ajaparele	աճապարելէ	5
ajaparelik	աճապարելիք	9
ajapareln	աճապարելն	11
ajaparelov	աճապարելով	4
ajaparelu	աճապարելու	22
ajaparelu	աճապարելը	11
ajaparely	աճապարելը	11
ajaparem	աճապարեմ	27
ajaparen	աճապարեն	6
ajaparenk	աճապարենք	5
ajaparer	աճապարեր	23
ajaparer	աճապարէր	5
ajapares	աճապարես	8
ajaparoq	աճապարող	9
ajaryan	աճառեան	32
ajaryan	աճառեանը	6
ajaryane	աճառեանը	6
ajaryani	աճառեանի	5
ajaryanin	աճառեանին	4
ajaryann	աճառեանն	6
ajaryanner	աճառեաններ	4
ajaryanu	աճառեանը	6
ajaryany	աճառեանը	6
aje	աճը	31
aje	աճէ	8
ajecak	աճեցաք	4
ajecan	աճեցան	16
ajecank	աճեցանք	5
ajecar	աճեցար	8
ajecav	աճեցաւ	11
ajecay	աճեցայ	10
ajecek	աճեցէք	4
ajecne	աճեցնէ	5
ajecnel	աճեցնել	20
ajecnel	աճեցնելը	5
ajecnele	աճեցնելը	5
ajecnelik	աճեցնելիք	4
ajecneln	աճեցնելն	5
ajecnelu	աճեցնելու	16
ajecnelu	աճեցնելը	5
ajecnely	աճեցնելը	5
ajecnem	աճեցնեմ	4
ajecnoq	աճեցնող	4
ajecuc	աճեցուց	6
ajecucac	աճեցուցած	5
ajecucer	աճեցուցեր	5
ajecuci	աճեցուցի	5
ajecucir	աճեցուցիր	4
ajecur	աճեցուր	4
ajele	աճելէ	4
ajelik	աճելիք	8
ajelu	աճելու	9
ajer	աճեր	9
ajer	աճերը	5
ajer	աճէր	4
ajere	աճերը	5
ajern	աճերն	5
ajeru	աճերը	5
ajeru	աճերու	4
ajery	աճերը	5
aji	աճի	23
ajil	աճիլ	25
ajil	աճիլը	10
ajile	աճիլը	10
ajiln	աճիլն	10
ajilu	աճիլը	10
ajily	աճիլը	10
ajim	աճիմ	8
ajin	աճին	9
ajink	աճինք	4
ajir	աճիր	8
ajis	աջիս	38
ajis	աճիս	6
ajk	աչք	98
ajk	աչքը	83
ajke	աչքը	83
ajke	աչքէ	38
ajken	աչքէն	39
ajker	աչքերը	74
ajker	աչքեր	50
ajkere	աչքերը	74
ajkere	աչքերէ	16
ajkeren	աչքերէն	24
ajkeres	աչքերէս	9
ajkern	աչքերն	29
ajkerov	աչքերով	37
ajkers	աչքերս	20
ajkert	աչքերդ	14
ajkeru	աչքերը	74
ajkeru	աչքերու	45
ajkerun	աչքերուն	53
ajkerus	աչքերուս	16
ajkerut	աչքերուդ	8
ajkery	աչքերը	74
ajkes	աչքէս	8
ajket	աչքէդ	7
ajki	աչքի	78
ajkin	աչքին	81
ajkin	աչքինը	4
ajkine	աչքինը	4
ajkinn	աչքինն	4
ajkins	աչքինս	4
ajkint	աչքինդ	4
ajkinu	աչքինը	4
ajkiny	աչքինը	4
ajkis	աչքիս	21
ajkit	աչքիդ	13
ajkn	աչքն	57
ajkov	աչքով	37
ajkov	աչքովը	4
ajkove	աչքովը	4
ajkovn	աչքովն	4
ajkovs	աչքովս	7
ajkovt	աչքովդ	6
ajkovu	աչքովը	4
ajkovy	աչքովը	4
ajks	աչքս	30
ajkt	աչքդ	31
ajku	աչքը	83
ajky	աչքը	83
ajn	աճն	9
ajoq	աճող	18
ajov	աճով	10
aju	աճը	31
ajurti	աճուրդի	15
ajy	աճը	31
ak	ակը	20
akah	ագահ	23
akah	ագահը	6
akahe	ագահը	6
akahi	ագահի	19
akahin	ագահին	4
akahn	ագահն	6
akahner	ագահներ	4
akahu	ագահը	6
akahutyunn	ագահութիւնն	16
akahy	ագահը	6
akaman	ակաման	21
akamaner	ակամաներ	15
akamaner	ակամաները	13
akamanere	ակամաները	13
akamanere	ակամաներէ	6
akamaneren	ակամաներէն	5
akamanern	ակամաներն	13
akamanerov	ակամաներով	5
akamaners	ակամաներս	4
akamaneru	ակամաները	13
akamaneru	ակամաներու	12
akamanerun	ակամաներուն	10
akamanery	ակամաները	13
akamas	ակամաս	8
akamat	ակամադ	6
akamay	ակամայ	81
akamaye	ակամայէ	11
akamayen	ակամայէն	9
akamayi	ակամայի	19
akamayin	ակամային	17
akamayis	ակամայիս	6
akamayit	ակամայիդ	5
akamayov	ակամայով	9
akanates	ականատես	71
akanates	ականատեսը	19
akanatese	ականատեսը	19
akanatese	ականատեսէ	10
akanatesen	ականատեսէն	8
akanatesi	ականատեսի	18
akanatesin	ականատեսին	16
akanatesis	ականատեսիս	5
akanatesit	ականատեսիդ	4
akanatesn	ականատեսն	33
akanatesner	ականատեսներ	14
akanatesner	ականատեսները	12
akanatesnere	ականատեսները	12
akanatesnere	ականատեսներէ	5
akanatesneren	ականատեսներէն	4
akanatesnern	ականատեսներն	12
akanatesnerov	ականատեսներով	4
akanatesneru	ականատեսներու	20
akanatesneru	ականատեսները	12
akanatesnerun	ականատեսներուն	9
akanatesnery	ականատեսները	12
akanatesov	ականատեսով	8
akanatess	ականատեսս	7
akanatest	ականատեսդ	6
akanatesu	ականատեսը	19
akanatesy	ականատեսը	19
akanj	ականջը	47
akanj	ականջ	44
akanje	ականջը	47
akanje	ականջէ	13
akanjen	ականջէն	11
akanji	ականջի	23
akanjin	ականջին	39
akanjis	ականջիս	14
akanjit	ականջիդ	11
akanjn	ականջն	47
akanjner	ականջները	38
akanjner	ականջներ	18
akanjnere	ականջները	38
akanjnere	ականջներէ	8
akanjneren	ականջներէն	6
akanjnern	ականջներն	26
akanjnerov	ականջներով	12
akanjners	ականջներս	5
akanjnert	ականջներդ	4
akanjneru	ականջները	38
akanjneru	ականջներու	15
akanjnerun	ականջներուն	21
akanjnerus	ականջներուս	4
akanjnery	ականջները	38
akanjov	ականջով	11
akanjs	ականջս	10
akanjt	ականջդ	18
akanju	ականջը	47
akanjy	ականջը	47
akanneren	ականներէն	15
akanneru	ականներու	15
akannerun	ականներուն	15
akatemakan	ակադեմական	34
ake	ակը	20
akin	ակին	15
akjam	աքչամ	41
akjami	աքչամի	15
akkyul	աքկիւլ	32
aknark	ակնարկը	59
aknark	ակնարկ	55
aknarkac	ակնարկած	23
aknarke	ակնարկը	59
aknarke	ակնարկէ	23
aknarkec	ակնարկեց	13
aknarkecek	ակնարկեցէք	5
aknarkeci	ակնարկեցի	11
aknarkecik	ակնարկեցիք	5
aknarkecin	ակնարկեցին	17
aknarkecink	ակնարկեցինք	6
aknarkecir	ակնարկեցիր	9
aknarkei	ակնարկէի	4
aknarkek	ակնարկէք	4
aknarkel	ակնարկել	13
aknarkel	ակնարկելը	11
aknarkele	ակնարկելը	11
aknarkele	ակնարկելէ	5
aknarkelik	ակնարկելիք	9
aknarkeln	ակնարկելն	11
aknarkelov	ակնարկելով	11
aknarkelu	ակնարկելը	11
aknarkelu	ակնարկելու	10
aknarkely	ակնարկելը	11
aknarkem	ակնարկեմ	9
aknarken	ակնարկէն	25
aknarken	ակնարկեն	6
aknarkenk	ակնարկենք	5
aknarker	ակնարկեր	11
aknarker	ակնարկէր	5
aknarkes	ակնարկես	8
aknarkes	ակնարկէս	4
aknarki	ակնարկի	25
aknarkin	ակնարկին	50
aknarkis	ակնարկիս	9
aknarkit	ակնարկիդ	7
aknarkn	ակնարկն	27
aknarkner	ակնարկներ	37
aknarkner	ակնարկները	27
aknarknere	ակնարկները	27
aknarknere	ակնարկներէ	9
aknarkneren	ակնարկներէն	7
aknarknern	ակնարկներն	17
aknarknerov	ակնարկներով	7
aknarkners	ակնարկներս	11
aknarknert	ակնարկներդ	5
aknarkneru	ակնարկները	27
aknarkneru	ակնարկներու	16
aknarknerun	ակնարկներուն	14
aknarknerus	ակնարկներուս	4
aknarknery	ակնարկները	27
aknarkoq	ակնարկող	9
aknarkov	ակնարկով	31
aknarks	ակնարկս	25
aknarkt	ակնարկդ	9
aknarku	ակնարկը	59
aknarkui	ակնարկուի	15
aknarkutyunner	ակնարկութիւններ	11
aknarky	ակնարկը	59
aknerev	ակներեւ	42
aknerev	ակներեւը	9
aknereve	ակներեւը	9
aknerevi	ակներեւի	8
aknerevin	ակներեւին	7
aknerevn	ակներեւն	9
aknerevner	ակներեւներ	6
aknerevner	ակներեւները	5
aknerevnere	ակներեւները	5
aknerevnern	ակներեւներն	5
aknerevneru	ակներեւները	5
aknerevneru	ակներեւներու	4
aknerevnery	ակներեւները	5
aknerevu	ակներեւը	9
aknerevy	ակներեւը	9
aknkalac	ակնկալած	9
aknkale	ակնկալէ	9
aknkalec	ակնկալեց	11
aknkalecek	ակնկալեցէք	4
aknkaleci	ակնկալեցի	10
aknkalecik	ակնկալեցիք	4
aknkalecin	ակնկալեցին	6
aknkalecink	ակնկալեցինք	5
aknkalecir	ակնկալեցիր	8
aknkalel	ակնկալել	25
aknkalel	ակնկալելը	10
aknkalele	ակնկալելը	10
aknkalele	ակնկալելէ	4
aknkaleli	ակնկալելի	25
aknkalelik	ակնկալելիք	8
aknkaleln	ակնկալելն	10
aknkalelu	ակնկալելու	21
aknkalelu	ակնկալելը	10
aknkalely	ակնկալելը	10
aknkalem	ակնկալեմ	8
aknkalen	ակնկալեն	14
aknkalenk	ակնկալենք	4
aknkaler	ակնկալեր	9
aknkaler	ակնկալէր	4
aknkales	ակնկալես	16
aknkaloq	ակնկալող	8
aknkaluer	ակնկալուէր	7
aknkalutene	ակնկալութենէ	6
aknkalutenen	ակնկալութենէն	5
aknkalutyamp	ակնկալութեամբ	5
aknkalutyan	ակնկալութեան	12
aknkalutyanc	ակնկալութեանց	7
aknkalutyanc	ակնկալութեանցը	6
aknkalutyance	ակնկալութեանցը	6
aknkalutyancn	ակնկալութեանցն	6
aknkalutyancu	ակնկալութեանցը	6
aknkalutyancy	ակնկալութեանցը	6
aknkalutyun	ակնկալութիւնը	35
aknkalutyun	ակնկալութիւն	15
aknkalutyune	ակնկալութիւնը	35
aknkalutyune	ակնկալութիւնէ	6
aknkalutyunen	ակնկալութիւնէն	5
aknkalutyuni	ակնկալութիւնի	12
aknkalutyunn	ակնկալութիւնն	13
aknkalutyunner	ակնկալութիւնները	23
aknkalutyunner	ակնկալութիւններ	20
aknkalutyunnere	ակնկալութիւնները	23
aknkalutyunnern	ակնկալութիւններն	8
aknkalutyunneru	ակնկալութիւնները	23
aknkalutyunneru	ակնկալութիւններու	7
aknkalutyunnerun	ակնկալութիւններուն	6
aknkalutyunnery	ակնկալութիւնները	23
aknkalutyunov	ակնկալութիւնով	5
aknkalutyuns	ակնկալութիւնս	4
aknkalutyunu	ակնկալութիւնը	35
aknkalutyuny	ակնկալութիւնը	35
aknoc	ակնոցը	35
aknoc	ակնոց	15
aknoce	ակնոցը	35
aknoce	ակնոցէ	6
aknocen	ակնոցէն	5
aknoci	ակնոցի	25
aknocin	ակնոցին	10
aknocn	ակնոցն	13
aknocner	ակնոցներ	9
aknocner	ակնոցները	8
aknocnere	ակնոցները	8
aknocnern	ակնոցներն	8
aknocneru	ակնոցները	8
aknocneru	ակնոցներու	7
aknocnerun	ակնոցներուն	6
aknocnery	ակնոցները	8
aknocov	ակնոցով	17
aknocs	ակնոցս	4
aknocu	ակնոցը	35
aknocy	ակնոցը	35
akntart	ակնթարթ	51
akntart	ակնթարթը	17
akntarte	ակնթարթը	17
akntarte	ակնթարթէ	8
akntarten	ակնթարթէն	7
akntarter	ակնթարթեր	12
akntarter	ակնթարթերը	10
akntartere	ակնթարթերը	10
akntartere	ակնթարթերէ	4
akntartern	ակնթարթերն	10
akntarterov	ակնթարթերով	4
akntarteru	ակնթարթերը	10
akntarteru	ակնթարթերու	10
akntarterun	ակնթարթերուն	8
akntartery	ակնթարթերը	10
akntarti	ակնթարթի	42
akntartin	ակնթարթին	14
akntartis	ակնթարթիս	4
akntartn	ակնթարթն	17
akntartner	ակնթարթներ	23
akntartner	ակնթարթները	10
akntartnere	ակնթարթները	10
akntartnere	ակնթարթներէ	4
akntartnern	ակնթարթներն	10
akntartnerov	ակնթարթներով	4
akntartneru	ակնթարթները	10
akntartneru	ակնթարթներու	10
akntartnerun	ակնթարթներուն	8
akntartnery	ակնթարթները	10
akntartov	ակնթարթով	15
akntarts	ակնթարթս	6
akntartt	ակնթարթդ	5
akntartu	ակնթարթը	17
akntarty	ակնթարթը	17
aknyaytoren	ակնյայտօրէն	25
akos	ակօս	67
akos	ակօսը	18
akose	ակօսը	18
akose	ակօսէ	9
akosen	ակօսէն	8
akosi	ակօսի	17
akosin	ակօսին	27
akosis	ակօսիս	5
akosit	ակօսիդ	4
akosn	ակօսն	18
akosner	ակօսներ	24
akosner	ակօսները	11
akosnere	ակօսները	11
akosnere	ակօսներէ	5
akosneren	ակօսներէն	4
akosnern	ակօսներն	11
akosnerov	ակօսներով	4
akosneru	ակօսները	11
akosneru	ակօսներու	10
akosnerun	ակօսներուն	9
akosnery	ակօսները	11
akosov	ակօսով	8
akoss	ակօսս	7
akost	ակօսդ	5
akosu	ակօսը	18
akosy	ակօսը	18
akran	ակռան	13
akraner	ակռաները	17
akraner	ակռաներ	9
akranere	ակռաները	17
akraneren	ակռաներէն	7
akranern	ակռաներն	8
akraneru	ակռաները	17
akraneru	ակռաներու	7
akranerun	ակռաներուն	19
akranerus	ակռաներուս	4
akranery	ակռաները	17
akras	ակռաս	4
akray	ակռայ	31
akraye	ակռայէ	6
akrayen	ակռայէն	5
akrayi	ակռայի	12
akrayin	ակռային	10
akrayov	ակռայով	5
aksel	ագսէլ	68
aksor	աքսորը	16
aksorac	աքսորած	12
aksorakanneru	աքսորականներու	15
aksorankis	աքսորանքիս	4
aksore	աքսորը	16
aksore	աքսորէ	12
aksorec	աքսորեց	15
aksorecek	աքսորեցէք	6
aksoreci	աքսորեցի	13
aksorecik	աքսորեցիք	6
aksorecin	աքսորեցին	9
aksorecink	աքսորեցինք	7
aksorecir	աքսորեցիր	11
aksorei	աքսորէի	5
aksoreir	աքսորէիր	4
aksorek	աքսորէք	5
aksorel	աքսորել	15
aksorel	աքսորելը	13
aksorele	աքսորելը	13
aksorele	աքսորելէ	6
aksorelik	աքսորելիք	10
aksoreln	աքսորելն	13
aksorelov	աքսորելով	5
aksorels	աքսորելս	4
aksorelu	աքսորելը	13
aksorelu	աքսորելու	12
aksorely	աքսորելը	13
aksorem	աքսորեմ	11
aksoren	աքսորեն	7
aksorenk	աքսորենք	6
aksorer	աքսորեր	12
aksorer	աքսորէր	6
aksores	աքսորես	9
aksoroq	աքսորող	10
aksoru	աքսորը	16
aksoruac	աքսորուած	20
aksoruele	աքսորուելէ	6
aksoruer	աքսորուէր	7
aksoruin	աքսորուին	13
aksory	աքսորը	16
aku	ակը	20
akump	ակումբ	15
akump	ակումբը	13
akumpe	ակումբը	13
akumpe	ակումբէ	6
akumpen	ակումբէն	5
akumpi	ակումբի	25
akumpin	ակումբին	29
akumpn	ակումբն	13
akumpner	ակումբներ	9
akumpner	ակումբները	8
akumpnere	ակումբները	8
akumpnern	ակումբներն	8
akumpneru	ակումբներու	22
akumpneru	ակումբները	8
akumpnerun	ակումբներուն	6
akumpnery	ակումբները	8
akumpov	ակումբով	5
akumps	ակումբս	4
akumpu	ակումբը	13
akumpy	ակումբը	13
akunk	ակունք	23
akunk	ակունքը	6
akunke	ակունքը	6
akunki	ակունքի	5
akunkin	ակունքին	4
akunkn	ակունքն	6
akunkner	ակունքները	12
akunkner	ակունքներ	4
akunknere	ակունքները	12
akunkneru	ակունքները	12
akunknery	ակունքները	12
akunku	ակունքը	6
akunky	ակունքը	6
aky	ակը	20
al	ալ	211
alekoc	ալեկոծ	18
alen	ալէն	25
alfret	ալֆրետ	57
ali	ալի	56
aliev	ալիեւ	27
alii	ալիի	15
alik	ալիք	34
alik	ալիքը	30
alike	ալիքը	30
alike	ալիքէ	8
aliken	ալիքէն	6
aliki	ալիքի	28
alikierii	ալիկիէրիի	20
alikin	ալիքին	13
alikis	ալիքիս	4
alikn	ալիքն	30
alikner	ալիքները	19
alikner	ալիքներ	11
aliknere	ալիքները	19
aliknere	ալիքներէ	4
aliknern	ալիքներն	10
alikneru	ալիքները	19
alikneru	ալիքներու	9
aliknerun	ալիքներուն	16
aliknery	ալիքները	19
alikov	ալիքով	14
aliks	ալիքս	5
alikt	ալիքդ	4
aliku	ալիքը	30
aliky	ալիքը	30
aliwan	ալիշան	32
aliwan	ալիշանը	6
aliwane	ալիշանը	6
aliwani	ալիշանի	5
aliwanin	ալիշանին	4
aliwann	ալիշանն	6
aliwanner	ալիշաններ	4
aliwanu	ալիշանը	6
aliwany	ալիշանը	6
alyur	ալիւր	32
alyur	ալիւրը	6
alyure	ալիւրը	6
alyuri	ալիւրի	5
alyurin	ալիւրին	4
alyurn	ալիւրն	6
alyurner	ալիւրներ	4
alyuru	ալիւրը	6
alyury	ալիւրը	6
ama	ամա	32
aman	աման	45
amar	ամառը	15
amaranoc	ամարանոց	36
amaranoc	ամարանոցը	32
amaranoce	ամարանոցը	32
amaranoce	ամարանոցէ	9
amaranocen	ամարանոցէն	15
amaranoci	ամարանոցի	43
amaranocin	ամարանոցին	27
amaranocis	ամարանոցիս	5
amaranocit	ամարանոցիդ	4
amaranocn	ամարանոցն	18
amaranocner	ամարանոցներ	13
amaranocner	ամարանոցները	11
amaranocnere	ամարանոցները	11
amaranocnere	ամարանոցներէ	5
amaranocneren	ամարանոցներէն	4
amaranocnern	ամարանոցներն	11
amaranocnerov	ամարանոցներով	4
amaranocneru	ամարանոցներու	20
amaranocneru	ամարանոցները	11
amaranocnerun	ամարանոցներուն	17
amaranocnery	ամարանոցները	11
amaranocov	ամարանոցով	8
amaranocs	ամարանոցս	7
amaranoct	ամարանոցդ	5
amaranocu	ամարանոցը	32
amaranocy	ամարանոցը	32
amare	ամառը	15
amarnayin	ամառնային	42
amaru	ամառը	15
amaruan	ամառուան	20
amary	ամառը	15
amayi	ամայի	65
amen	ամէն	141
amen	ամէնը	70
amen	ամեն	66
amen	ամենը	15
amenahin	ամենահին	15
amenamyay	ամէնամեայ	25
amenaparcr	ամենաբարձր	20
amenapatuutyan	ամենապատուութեան	30
amenapatuutyun	ամենապատուութիւնը	40
amenapatuutyune	ամենապատուութիւնը	40
amenapatuutyunu	ամենապատուութիւնը	40
amenapatuutyuny	ամենապատուութիւնը	40
amenaprkijyan	ամենափրկիչեան	25
amenavayrak	ամէնավայրագ	15
amenayn	ամենայն	42
amenazor	ամենազօր	18
amene	ամէնը	70
amene	ամենը	15
amenen	ամէնէն	65
amenen	ամենէն	50
amenk	ամէնքը	45
amenk	ամենքը	20
amenke	ամէնքը	45
amenke	ամենքը	20
amenkn	ամէնքն	30
amenks	ամէնքս	15
amenku	ամէնքը	45
amenku	ամենքը	20
amenky	ամէնքը	45
amenky	ամենքը	20
amenoryay	ամէնօրեայ	32
amenoryay	ամենօրեայ	25
amenu	ամէնը	70
amenu	ամենը	15
amenun	ամէնուն	32
amenun	ամենուն	15
amenur	ամէնուր	32
amenurek	ամէնուրեք	32
amenurek	ամենուրէք	25
ameny	ամէնը	70
ameny	ամենը	15
amerika	ամերիկա	49
amerikaci	ամերիկացի	18
amerikan	ամերիկան	50
amerikaner	ամերիկաները	23
amerikaner	ամերիկաներ	16
amerikanere	ամերիկաները	23
amerikanere	ամերիկաներէ	6
amerikaneren	ամերիկաներէն	5
amerikanern	ամերիկաներն	14
amerikanerov	ամերիկաներով	5
amerikaners	ամերիկաներս	4
amerikaneru	ամերիկաները	23
amerikaneru	ամերիկաներու	13
amerikanerun	ամերիկաներուն	11
amerikanery	ամերիկաները	23
amerikas	ամերիկաս	8
amerikat	ամերիկադ	7
amerikaye	ամերիկայէ	11
amerikayen	ամերիկայէն	17
amerikayi	ամերիկայի	57
amerikayin	ամերիկային	18
amerikayis	ամերիկայիս	6
amerikayit	ամերիկայիդ	5
amerikayov	ամերիկայով	10
amerikyan	ամերիկեան	99
amerikyan	ամերիկեանը	26
amerikyane	ամերիկեանը	26
amerikyane	ամերիկեանէ	14
amerikyanen	ամերիկեանէն	12
amerikyanes	ամերիկեանէս	4
amerikyani	ամերիկեանի	24
amerikyanin	ամերիկեանին	21
amerikyanis	ամերիկեանիս	8
amerikyanit	ամերիկեանիդ	7
amerikyann	ամերիկեանն	26
amerikyanner	ամերիկեաններ	19
amerikyanner	ամերիկեանները	17
amerikyannere	ամերիկեանները	17
amerikyannere	ամերիկեաններէ	8
amerikyanneren	ամերիկեաններէն	7
amerikyannern	ամերիկեաններն	17
amerikyannerov	ամերիկեաններով	7
amerikyanners	ամերիկեաններս	6
amerikyannert	ամերիկեաններդ	5
amerikyanneru	ամերիկեանները	17
amerikyanneru	ամերիկեաններու	16
amerikyannerun	ամերիկեաններուն	14
amerikyannerus	ամերիկեաններուս	4
amerikyannery	ամերիկեանները	17
amerikyanov	ամերիկեանով	12
amerikyans	ամերիկեանս	11
amerikyant	ամերիկեանդ	9
amerikyanu	ամերիկեանը	26
amerikyany	ամերիկեանը	26
amiraner	ամիրաները	15
amiranere	ամիրաները	15
amiraneru	ամիրաները	15
amiranery	ամիրաները	15
amirayakan	ամիրայական	25
amis	ամիս	86
amis	ամիսը	30
amise	ամիսը	30
amisen	ամիսէն	15
amisner	ամիսներ	27
amisner	ամիսները	20
amisnere	ամիսները	20
amisnerov	ամիսներով	27
amisneru	ամիսները	20
amisnerun	ամիսներուն	15
amisnery	ամիսները	20
amisu	ամիսը	30
amisy	ամիսը	30
amjcac	ամչցած	11
amjcak	ամչցաք	5
amjcan	ամչցան	8
